"INTUBATION","VENTLUNG","ERRCAUTER","HRSAT","PULMEMBOLUS","SHUNT","VENTMACH","VENTTUBE","VENTALV","PVSAT","LVFAILURE","STROKEVOLUME","MINVOL","HR","CO","TPR","CATECHOL","FIO2","ARTCO2","INSUFFANESTH","HRBP","DISCONNECT","HISTORY","KINKEDTUBE","PRESS","HYPOVOLEMIA","LVEDVOLUME","CVP","MINVOLSET","HREKG","PAP","BP","EXPCO2","SAO2","PCWP","ANAPHYLAXIS","ERRLOWOUTPUT"
5.6800650455872903e-01,6.5111404169596576e-01,7.5903572561738741e-02,3.9725473503178960e-01,4.6034497003085928e-01,1.1617607405522593e-01,3.6378717280897255e-01,6.5288165863074110e-01,7.0990263923982200e-01,4.6691503999922013e-01,9.5971661082486115e-02,2.5760544873650498e-01,7.1885466321565139e-01,6.7130911358288248e-01,8.4987388187331658e-01,2.6827547983706179e-01,4.2043169104563516e-01,2.9313782670883293e-01,2.7789025647827909e-01,6.3474949626686206e-01,5.3111903880750022e-01,5.9699522774796887e-01,1.8353859663878447e-01,8.2555186365409594e-01,6.2867585292990302e-01,8.1693256915201640e-01,7.4484398545890196e-01,6.9923532344530681e-01,3.4747642566881010e-01,6.1084057909678691e-02,6.6808989169704580e-01,3.4177860293220697e-01,5.3847923350425153e-01,2.0571884519642739e-01,3.0228175513468625e-01,2.6107917855973217e-01,2.9721516170131856e-01
6.2656749950954649e-01,4.2762969947259116e-01,3.7392903883218076e-01,3.7275918085831167e-01,3.2889473626923671e-01,3.5998783384155159e-01,6.0794671417663970e-01,5.3704077528416927e-01,8.2275263642202945e-01,6.2026626491496750e-01,9.2995111249865392e-01,3.1525913430603947e-01,7.3997356473198805e-01,3.4856381364807704e-01,2.0319663318494324e-01,3.0016497959418026e-01,3.1361705352079244e-01,4.5244442246823446e-01,6.7318803022543827e-01,1.0608401413347535e-01,6.2274988389134789e-01,9.5073441515786627e-01,9.8245832759493368e-01,8.9318990811987686e-01,6.9183891161425204e-01,2.4838340602037001e-01,7.0735554685439317e-01,8.1712480298163037e-01,2.5670041699303803e-01,5.8913882621145186e-01,7.9056927992899773e-01,2.3443142360605118e-01,5.5777666314074192e-01,6.3795287375720422e-01,1.4756437526895855e-01,3.8643978378782262e-01,4.9868162556890483e-01
7.1351922378768640e-02,7.1171210776352301e-01,9.4182584924747959e-02,4.9479836861359261e-01,7.6752525059480847e-01,1.5948406847063407e-01,2.9093569519137891e-01,4.8200783688425464e-01,4.0628725843623609e-01,5.7889303648993051e-01,2.6362784755353608e-01,1.7568285996751476e-01,1.5211929097855353e-01,4.2466627172999966e-01,2.5231834958532505e-02,7.2112711144470187e-01,2.4244625606896480e-01,8.4256313639269131e-01,6.1224157839976623e-01,9.4704992870311866e-02,6.2240703215905901e-01,3.8641043973616163e-01,7.1556535428548407e-01,9.7850504446215125e-01,3.1626706379140013e-01,6.2494976396148960e-01,5.8305973079626661e-01,5.1550854135694557e-01,7.0669027316287769e-01,1.6049143060373927e-01,6.5945487727988328e-01,4.5527691584293206e-01,6.5393978047183587e-01,6.1703961455866285e-01,4.5448512195668178e-01,8.6120606965957669e-01,3.8916256595936383e-01
9.3395720098179869e-01,8.8432273173740783e-01,1.7370927023379323e-01,3.7322779022388836e-01,7.5372794990316927e-01,9.6372475375340327e-01,8.6631192925038003e-01,9.8967700382362722e-01,9.4725772562895216e-01,7.3373246784722335e-01,1.0470841310513346e-01,1.7349374116258981e-01,9.7619304690828912e-01,3.8296977273997612e-01,2.4695956979114000e-01,1.5658063848481166e-01,2.0688190664472081e-01,9.5810711302513107e-01,5.2808605851410062e-01,3.7904404650584755e-02,3.9739498114222022e-01,7.8596547636578151e-01,1.5803423840983385e-01,4.8093769244334683e-01,8.4494500160768682e-01,2.4168312549018256e-01,4.4895876396750878e-01,1.6766637675686580e-01,9.5291781960761135e-01,3.2519636327569129e-02,7.4698166668156540e-01,9.6439501745417627e-02,6.7973009484823843e-01,7.7796735316792709e-01,2.6099637885386973e-01,2.5626737249248088e-01,5.9638066085057462e-01
3.5184101387882438e-01,1.4575043147411654e-01,7.2206076071884340e-02,6.8810814414432531e-01,5.4076304443339840e-01,3.6351975137478154e-01,3.2299434539534810e-01,2.3989068778188119e-01,1.8936609805746032e-01,1.5341949371079050e-01,8.9941226461049184e-01,7.4826592954638638e-01,2.4509583302103841e-01,1.9906537245359585e-01,4.6403277588880776e-01,3.6236529983764337e-01,3.0173079381642054e-01,2.3961383312669304e-01,2.7917377653914727e-01,1.5193771405422796e-01,2.5728153660139436e-01,1.0715479437489428e-01,8.3582225749282912e-01,2.7886842435671055e-01,9.0051959862124498e-02,4.1299311875448086e-01,6.9745929393075901e-01,5.9141655343570798e-01,4.7769828829402439e-01,1.4346260115073828e-01,3.0607252554155495e-01,4.6251616829909104e-01,4.4260680021607400e-02,1.3292136772474844e-01,4.6604679051853626e-01,4.7232236864474419e-01,8.5810576363842839e-01
2.9321053768197580e-01,4.6131992720325199e-01,5.9119733480074510e-01,4.0186771616292244e-01,8.3793932618401534e-01,7.3523997357474336e-01,3.7587976055611466e-01,2.8231141224475698e-01,7.2399006750303518e-01,6.3916292292435994e-01,6.0561110966116094e-01,7.2290645252577423e-01,4.2219037964226902e-01,9.0432071681383930e-01,6.7459900133042738e-01,9.1269233840717057e-01,8.2409620444486897e-01,8.9579698412865816e-01,7.2343123223183858e-01,8.6083107840593409e-01,9.5152878166834154e-01,7.7121084784435245e-01,5.1083170986240733e-01,4.6980670893004706e-01,4.6329814474806269e-01,4.9543679912786609e-01,5.6478275882784301e-01,6.5476727250871847e-01,8.6033359989350267e-01,9.5185622377867440e-01,8.4107270795228184e-01,4.1201227477014685e-01,5.9791645829960394e-01,5.9470688528605653e-01,4.3912305758863385e-01,9.1466881368847486e-01,7.2210906630090221e-01
8.8519746907953789e-01,5.3171326664609253e-01,4.5472363947748451e-01,8.8505165884642700e-01,1.5729648693450082e-01,3.4604434374614457e-01,7.7117270907591084e-01,6.9745685917044487e-01,5.0228240618649223e-01,9.5146313878788069e-01,7.9094701696657554e-01,7.5005244519355196e-01,9.2284706285525331e-01,7.1378586098333607e-01,6.9438457312416224e-01,2.4062943160126155e-01,7.7397057030916661e-01,9.9663747127294644e-01,2.2863623313445861e-01,4.3284079022928790e-01,6.5575001896453478e-01,9.7520729729110811e-01,8.9003708832083550e-01,2.6182625959932571e-01,6.8665628535784373e-01,5.5764936549827748e-01,5.3936571777211029e-01,8.4531400870451068e-01,5.4098456297292663e-01,7.5619180790742968e-01,3.8101647638093611e-01,4.1062293109162168e-01,1.9181796281974467e-01,8.7959490843765442e-01,7.8724255115528186e-01,7.3581097060555933e-02,8.0038420301724322e-01
3.3861755607778399e-01,3.0352942835617530e-01,1.9925228232039283e-01,6.3538536869752671e-01,8.9208140546802239e-01,8.0873934853821405e-01,1.1244237990847827e-01,1.7940113527539914e-01,3.8117750217791141e-01,7.9812850702837868e-01,9.3969107198498580e-01,8.6722073529930710e-01,2.6906583918487625e-01,8.7895578949138486e-01,9.2570522158749535e-01,3.3118965251550181e-01,6.4587497432810803e-01,6.6013422915386988e-01,2.8823919937619191e-01,7.4907064933029677e-01,8.1103853710007767e-01,4.5481591649853570e-01,8.1814886724226499e-01,2.0803072499226771e-01,2.8494607380752962e-01,6.6929204401120668e-01,7.6662414322469585e-01,7.0327942191685067e-01,1.5362051446014391e-01,5.7225131426208320e-01,8.1246010837006510e-01,5.2121308566216829e-01,2.4891668854445911e-01,7.8326391843229892e-01,8.2512099693695673e-01,2.6475209259923438e-01,6.7030010011018559e-01
8.7357109270657318e-01,4.7566576917162573e-01,6.3593044804372445e-02,5.6334123991568585e-01,2.7128892767284274e-01,7.7895551608453550e-01,2.6510365834429800e-01,7.6068069602346400e-01,6.1765246941602325e-01,8.4140496881828741e-01,9.7175658095429940e-02,6.8105048078749464e-01,5.2711023988378214e-01,6.4542021513720926e-01,8.6947374803737953e-01,7.0663014464905127e-01,6.7731769040661693e-01,8.3491823424958911e-01,8.0657124772080946e-01,3.7427754788927103e-01,6.2594185551451476e-01,7.4800070390832696e-01,7.0435525987411665e-02,1.1615626103947552e-01,5.2646913608004242e-01,9.1480179810230289e-01,7.7014496490582740e-01,7.0798626871340420e-01,3.1566531265454967e-01,3.0940634993153393e-01,5.7963781175479867e-01,9.7942005187417591e-01,7.2751890827786569e-01,4.4873775969201046e-01,8.9710477363671104e-01,8.7452696694758569e-01,3.2732805170303148e-01
6.4812102586957487e-01,8.5028130792372392e-01,2.5356903723417457e-01,4.0428289077134832e-01,6.6347316615671992e-01,5.0878662153965293e-01,8.2483743329111281e-01,4.8981631164212269e-01,3.2766023889007140e-01,2.7579697145232834e-01,1.0016719678383845e-01,4.4664906770252211e-01,6.0621143307806491e-01,1.8219110655882259e-01,1.7359936801979081e-01,3.7070909205399083e-01,2.0430361791913382e-01,3.4262043608967985e-01,1.1977324299110506e-01,6.6707175418735876e-01,3.1703508863264185e-01,5.0832466409898558e-01,5.5770013345289422e-02,4.5162042419174209e-01,6.1145267508418477e-01,3.7126474405002474e-01,2.8328830653042503e-01,4.3136872833397999e-01,9.1720126500379773e-01,1.1041312351608867e-01,6.2762649624675859e-01,3.2939922184099979e-01,4.4966356527322249e-01,2.7428648553337914e-01,2.2708544634922689e-01,4.4540469966579899e-01,4.0026646016563960e-01
4.8882936043983660e-01,2.9206504018204149e-01,4.9045550199859278e-01,4.5629297476762298e-01,5.7969004540317148e-01,4.9001558176389814e-01,2.6613275031569981e-02,2.7288307763474123e-01,1.1769051329526048e-01,8.7847765335761596e-01,4.9479257606574234e-01,3.8042468738744473e-01,2.5551873538011743e-01,4.5602813546508636e-01,4.9614993782643468e-01,1.8190915438994978e-01,2.0002161241070074e-01,9.9053265079957509e-01,5.4955949245512857e-03,9.7355185541941625e-01,1.9387323107065321e-01,1.1786609980254403e-01,3.8558149421099630e-01,6.3088372518778990e-01,4.0318624454400553e-01,6.6164075579641812e-01,7.5536541673902247e-01,7.7188301990947950e-01,2.0385239780995734e-01,1.2039782157792212e-01,7.6286197280173673e-01,5.3114105547650048e-01,1.9418863388892978e-02,8.1565090343800040e-01,5.1896992874279158e-01,4.0974380073847660e-01,1.5388738849812400e-02
8.9677977538914155e-01,7.0687904980673999e-01,5.7859146291726149e-01,7.7824757773613773e-01,8.6262252446859033e-01,9.3593618191615335e-01,4.5805056068058830e-01,5.6185203195847455e-01,3.7347443064776231e-01,7.5894963082167544e-01,1.5511292275474187e-01,4.9272137461766879e-01,7.6887135787746064e-01,8.1291747586529850e-01,8.6466212768699435e-01,2.8245607496595970e-01,9.1942884004364833e-01,6.4323459805838934e-01,7.1082462955091652e-01,8.9490087669146745e-01,5.6853938993182263e-01,7.2676761579005622e-01,4.4870478248337807e-02,7.1553531266157822e-01,8.4782959514528566e-01,1.8482026992108058e-01,1.7071246007513755e-01,1.7463512875816073e-01,4.2308590614814667e-01,6.0868186534917867e-01,9.1427928771150624e-01,4.5539519177429966e-01,7.0202304284714101e-01,9.8759529562332293e-01,1.5194440146201799e-01,2.0258271557813368e-01,5.5883331532669533e-01
8.7285150168487924e-03,6.2986421045083330e-01,3.1825240438267954e-01,1.0749610227156586e-01,9.2493703412590422e-01,2.9246348562250774e-01,9.5588647741960331e-01,8.9676783791336834e-01,4.5043865920504927e-01,4.9877518955873373e-01,1.0024530357726102e-01,1.2562774798126231e-01,2.3096898958224799e-01,4.6064984836322398e-01,3.7382504300034303e-01,4.3118472465616642e-01,7.7976525590029611e-01,7.3273498324392006e-01,5.0790918038656907e-01,8.5632735476564448e-01,8.0248565246934567e-01,4.9281135372039508e-01,7.2894630531959576e-02,5.7689040529489000e-01,5.5786751079333197e-01,2.8394761091777077e-01,2.0716321174901459e-01,2.3639039629088709e-01,8.7604931317598700e-01,8.6316238400859752e-02,9.8802966955534011e-01,5.5877783753208521e-01,6.2409270578166332e-01,2.4203798684435815e-01,1.3394482230250271e-01,5.7374814459367784e-01,8.3393620747948694e-01
9.0285600723226334e-01,6.4756219089061662e-01,1.2438544867778401e-02,2.7494349352623132e-01,7.5462855571320886e-01,6.8551956833155858e-01,7.5721077589560293e-01,5.3669740981734559e-01,7.5423743458799053e-01,7.4074417840792484e-01,6.1810104074680372e-01,6.7454111863398447e-01,9.1884898667091508e-01,8.5564729314928967e-01,6.2933736585040345e-01,7.1500033498941040e-01,7.8604310777792941e-01,2.1354112960327121e-01,5.1505348319185840e-01,2.4476966402121958e-01,5.0650560549358847e-01,1.3650547297274285e-01,5.0791830455182119e-01,5.8207368900607293e-01,4.6395680297994213e-01,6.9650174073020654e-01,4.7726471966290551e-01,5.5534224479994787e-01,6.8028786880484526e-01,2.2858489354357325e-01,6.9429554801662530e-01,7.2451382422656885e-01,4.5758595870837487e-01,9.0892940929220356e-01,4.9574457780627273e-01,4.1910283466824039e-01,8.4056838727604100e-01
2.8121595433398006e-01,4.2921180876678772e-01,2.0295869952785561e-01,2.6405468643745666e-01,3.6105918345782362e-01,4.9150018477620822e-01,3.1283634321828756e-02,1.3293407772149823e-01,5.2548930464767796e-01,5.0405427744371545e-01,4.1544790585775071e-01,1.3151592183203364e-01,1.3313667779991806e-01,4.2955618855711009e-01,1.7075635337889883e-01,3.7411963210308270e-02,4.9163061188050033e-01,4.0857577435338843e-01,5.2800923404859590e-01,9.1027581792772350e-01,4.8846587548027931e-01,1.6683102081887524e-01,5.0281192918939033e-01,8.0679883095227467e-01,5.0196782141867069e-01,8.6475267417834401e-02,2.6159416117871082e-01,2.7253347503946901e-01,1.7603530068167617e-01,2.5772332542191911e-01,2.7146969543934479e-01,5.8474752236790925e-02,5.1697201304172935e-01,6.6280136916942456e-01,4.8178422767379459e-01,2.5420700332169011e-01,1.0932516497275402e-01
8.5023484292334750e-04,1.0520103768531980e-01,6.7852921927758025e-01,4.2105198402677485e-01,4.2049627852881222e-01,5.1405026579653824e-02,7.2037480612028371e-01,5.7361231468746721e-01,8.9694503045216312e-02,6.6056312670115983e-02,4.2392280568521401e-01,2.3819631240899822e-01,9.9855534228103129e-02,3.4841774135848597e-01,2.1372874217095855e-01,3.2668433093734350e-01,3.2443898211058975e-01,4.6973541863988277e-02,3.2492881599123630e-01,3.5616533117843718e-01,1.8455224550690930e-01,5.4560644539228331e-01,3.2687082734859846e-01,7.0744237276623023e-01,3.9612167922153552e-01,7.6081740596363634e-02,2.0507008543280597e-01,2.5803215382728856e-01,8.4319483667368234e-01,5.6705682375736388e-01,5.5123456694807149e-01,2.9992652865329161e-01,2.1349661970849013e-01,1.1352351186389592e-01,2.0169782433041739e-01,5.4648907498622012e-01,1.0979004842005313e-01
7.4631361969217358e-01,5.1354640729157264e-01,5.2927145916613783e-01,4.2472058176498617e-01,6.1905924948229263e-01,8.6815138297734207e-01,9.8821406951022650e-01,9.6338703886789456e-01,5.6286755026960966e-01,4.0808484287757435e-01,9.4155772740785126e-02,5.0796940372388677e-01,4.5477443938340023e-01,3.9730839888060310e-01,8.3087127893249846e-01,9.1184416749157915e-01,2.7678666751968689e-01,1.2163823596322176e-01,7.7118259016165758e-01,2.4258675405226526e-03,5.0730932770305359e-01,5.8205585783500391e-01,1.3701026627721330e-01,9.0579187703402120e-02,6.5373824504499001e-01,5.4925304652079654e-01,4.3535772479323825e-01,8.3151263921711238e-01,9.9394678217569088e-01,1.9372586572254602e-01,5.9036580749011514e-01,6.3574375483971846e-01,5.7476136726913163e-01,5.1249426303702406e-01,4.9398004304511564e-02,8.2986796694211873e-01,5.5675478593500749e-01
6.4390887916648865e-01,7.9279127989120501e-01,8.3497138045990060e-01,3.2415474332455563e-01,9.6146308574139661e-01,3.8364846771712269e-01,3.2146213996749129e-01,1.4550923029012888e-01,5.8499114643893280e-01,4.9998574279406099e-01,4.5018224230888659e-01,6.4245132892780876e-01,9.2307855859184540e-01,2.2528986928568367e-01,3.4103325926715516e-01,5.9066438196377735e-01,7.0192660120299533e-01,2.5905768638584670e-01,1.9874977743982597e-01,2.5489241605992263e-01,3.3008956585824711e-01,1.9164196949644285e-01,7.2785507681639194e-01,5.7939377355141697e-01,2.0260915303429544e-01,1.9595831148512932e-01,3.1903965639600884e-01,6.1851446583322800e-01,5.9083500333494166e-01,5.8086024247672574e-01,9.2701194311863011e-01,6.5482953819970879e-01,6.4983650301572993e-01,5.6003580207710846e-01,2.5123090056547942e-01,8.1041784744076351e-01,5.9797307763392515e-01
9.9926007279615092e-01,9.2657272553327552e-01,8.7976824631496231e-01,9.1662348998771814e-01,7.7496023813431814e-01,8.7801668170963598e-01,7.4311281679310826e-01,6.9254834663896769e-01,9.7870641041875983e-01,2.0409603760925726e-01,1.6894396422012425e-01,1.4582192557821652e-01,9.8336899122745092e-01,7.5062475847570553e-01,5.2367092447810459e-01,4.5432359663849553e-01,6.8405976021191606e-01,1.5324855010751026e-01,8.5372954254048505e-01,5.1841163933422907e-01,8.5833251691571388e-01,3.8025912506541282e-01,1.0981370275151316e-01,1.6476269983864555e-01,9.1573956253367395e-01,6.0490434979262631e-01,7.3571699877998786e-01,7.0944821707552164e-01,8.1532768260399835e-01,9.4957035078837837e-01,9.6108224745078918e-01,2.9977374613230123e-01,9.1265164206768623e-01,7.1950340301070193e-01,7.3268734546789738e-01,3.6825838962097657e-01,7.2604154545376898e-01
7.9758091313346879e-01,5.8229960387761170e-01,6.9070086277466691e-01,5.6798676716551955e-01,3.1502596537106875e-01,3.9652556251486670e-01,3.8387985430626109e-01,4.7852877315458442e-01,6.8902113806648302e-01,5.3188424967035830e-01,7.6625856191823316e-01,7.5122414871782217e-01,6.0414564702763118e-01,7.8159666950371398e-01,4.4738354212596726e-01,6.0181149432531567e-01,3.9237156489449232e-01,2.0391982777278939e-01,6.8433941471113779e-01,5.4127357779930074e-01,4.3403212952926040e-01,1.2166004584859902e-01,6.5456248797557626e-01,2.0711148491951370e-01,9.9281618555621315e-02,2.5447520770917520e-01,4.3630765062040611e-01,1.8985607073146446e-01,6.6037230015189619e-01,5.9646272908342590e-01,4.3760623807412066e-02,3.2083344440079808e-01,7.7049990697461290e-01,1.6408559175846760e-01,3.7619434447348948e-01,7.5631100252776462e-01,4.4734949426584802e-01
5.2434118048205347e-01,8.2855084541102253e-01,1.0776890165945985e-01,1.4191614664239796e-01,3.6747125645786061e-01,4.4755298222645357e-01,6.8955359369289748e-01,5.4829399950483748e-01,6.9034378145096043e-01,4.1888612332676228e-01,3.1897091998128402e-01,6.1247672388102514e-01,8.6582991818889299e-01,8.0501681336463005e-01,8.3719644311927510e-01,9.8573144590444284e-01,7.4083495251218667e-01,1.4819308191784186e-01,8.2422383285530021e-01,2.5317900453273046e-01,7.1557720621574872e-01,5.3578938970956291e-01,2.4739130998492009e-01,9.0354569714926658e-01,6.3026705933106031e-01,2.0932769582828592e-01,3.1778801542061352e-01,6.8987104662838572e-01,7.4275186171295404e-01,2.6466697866176903e-01,6.1370184063573374e-01,8.5180256615479411e-01,8.6904408015482038e-01,4.8192618302749857e-01,2.4168022614301204e-01,9.2396252680369306e-01,7.1626398065977970e-01
7.4811244494928952e-01,6.9854144680721808e-01,9.9212004427959632e-01,9.7605483359207335e-01,7.4586316035059319e-01,8.2910886585891230e-01,5.6614845861626051e-01,4.3462566405961234e-01,6.6512329913475821e-01,4.3230611718651857e-01,2.5688475698274593e-01,3.2501687157977222e-01,9.2685727857882383e-01,9.2308674546429614e-01,6.2656414275076422e-01,4.7746865459555132e-01,8.0793044747628695e-01,9.4041493942310050e-01,5.6533858794721681e-01,5.0010770734706123e-01,9.8249721456501793e-01,6.8283793191876518e-01,2.8318947814081258e-01,5.6735328663551066e-01,2.0480298373837810e-01,7.1631179596599348e-01,6.5429252960355144e-01,4.8440356227923675e-01,5.5607442974951060e-01,9.0555296464977419e-01,9.1506098568126337e-01,6.9432367250300508e-01,8.1197081637606283e-01,7.2735008498840381e-01,7.7371524646992551e-01,3.5492688716356513e-01,9.6124618195469114e-01
5.1860735600291741e-01,8.1693952257328051e-01,3.1520235856885659e-01,5.2094348675651303e-01,6.5316848835439978e-01,7.8203809499778332e-01,9.2368310475067505e-01,4.7488626558946845e-01,9.3147744746157857e-01,8.8782820526626294e-01,7.2408126556878116e-02,1.7749588310070837e-02,4.5758950430655165e-01,8.3524853111434771e-01,1.3312908995713438e-01,3.5953817057287990e-01,7.0381021040544001e-01,1.2166514373439430e-01,9.6490996042331623e-01,5.7105992330556332e-01,9.6351278755566583e-01,2.1950584820510688e-01,4.7363040001818388e-02,3.4312877454991342e-01,2.0747143640521004e-01,1.5844169239482842e-03,8.0368383586556960e-04,2.2239286285302397e-02,9.7882357162734324e-01,7.5713326633175915e-01,2.6983970596459511e-01,3.4196612631659190e-01,9.7728131882515323e-01,9.9540460679410658e-01,9.3456943433433564e-04,2.6938512078804044e-01,6.8274768545174025e-01
