age,workclass,education-num,marital-status,occupation,capital-gain,capital-loss,hours-per-week,native-country,income
"(16.999, 23.0]", Private,"(9.0, 10.0]", Never-married, Tech-support,0,0,15, United-States,0
"(27.0, 31.0]", Private,"(9.0, 10.0]", Never-married, Exec-managerial,0,0,52, United-States,0
"(51.0, 57.0]", Self-emp-not-inc,"(0.999, 9.0]", Married-civ-spouse, Farming-fishing,0,0,45, United-States,0
"(31.0, 35.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Handlers-cleaners,0,0,40, United-States,0
"(31.0, 35.0]", Private,"(0.999, 9.0]", Never-married, Craft-repair,0,0,40, United-States,0
"(57.0, 90.0]", Private,"(13.0, 16.0]", Married-civ-spouse, Prof-specialty,0,0,50, United-States,1
"(16.999, 23.0]", Private,"(9.0, 10.0]", Never-married, Prof-specialty,0,0,11, United-States,0
"(27.0, 31.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Handlers-cleaners,0,0,42, United-States,0
"(23.0, 27.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Craft-repair,0,0,60, United-States,0
"(38.0, 42.0]", State-gov,"(13.0, 16.0]", Divorced, Prof-specialty,0,0,35, United-States,0
"(31.0, 35.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Sales,0,1902,50, United-States,1
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Sales,0,0,10, United-States,0
"(27.0, 31.0]", Private,"(10.0, 13.0]", Never-married, Prof-specialty,0,0,50, England,0
"(23.0, 27.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,0,0,45, United-States,0
"(27.0, 31.0]", Private,"(13.0, 16.0]", Never-married, Tech-support,0,0,55, United-States,0
"(31.0, 35.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Exec-managerial,0,1887,45, United-States,1
"(57.0, 90.0]", State-gov,"(0.999, 9.0]", Married-civ-spouse, Exec-managerial,0,1825,40, United-States,1
"(38.0, 42.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Handlers-cleaners,0,0,40, Guatemala,0
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Prof-specialty,0,0,20, United-States,0
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(46.0, 51.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Exec-managerial,0,0,40, United-States,1
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Other-service,0,0,25, United-States,0
"(31.0, 35.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Craft-repair,0,0,45, United-States,0
"(23.0, 27.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,0,0,45, United-States,0
"(16.999, 23.0]", Private,"(9.0, 10.0]", Never-married, Transport-moving,0,0,40, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Sales,0,0,40, United-States,0
"(38.0, 42.0]", Private,"(0.999, 9.0]", Divorced, Craft-repair,0,0,40, Puerto-Rico,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Machine-op-inspct,0,0,20, United-States,0
"(38.0, 42.0]", Private,"(0.999, 9.0]", Divorced, Machine-op-inspct,0,0,40, United-States,0
"(51.0, 57.0]", Private,"(9.0, 10.0]", Divorced, Sales,0,0,50, United-States,0
"(35.0, 38.0]", Private,"(0.999, 9.0]", Divorced, Machine-op-inspct,0,0,40, United-States,1
"(31.0, 35.0]", Private,"(10.0, 13.0]", Never-married, Other-service,0,0,60, United-States,0
"(42.0, 46.0]", Private,"(9.0, 10.0]", Divorced, Machine-op-inspct,0,0,48, United-States,0
"(51.0, 57.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,44, United-States,0
"(57.0, 90.0]", Self-emp-inc,"(10.0, 13.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(38.0, 42.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Machine-op-inspct,0,0,40, United-States,1
"(16.999, 23.0]", Self-emp-inc,"(0.999, 9.0]", Never-married, Farming-fishing,0,0,70, United-States,0
"(42.0, 46.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Sales,0,0,60, United-States,1
"(23.0, 27.0]", Private,"(10.0, 13.0]", Never-married, Other-service,0,0,40, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Craft-repair,0,0,30, United-States,0
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Handlers-cleaners,7298,0,40, Philippines,1
"(51.0, 57.0]", Federal-gov,"(9.0, 10.0]", Married-civ-spouse, Adm-clerical,0,0,40, Laos,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Handlers-cleaners,0,0,26, United-States,0
"(27.0, 31.0]", Local-gov,"(0.999, 9.0]", Married-civ-spouse, Protective-serv,0,0,40, United-States,1
"(38.0, 42.0]", Private,"(0.999, 9.0]", Separated, Machine-op-inspct,2176,0,40, United-States,0
"(27.0, 31.0]", Local-gov,"(0.999, 9.0]", Never-married, Protective-serv,0,0,40, United-States,0
"(16.999, 23.0]", Local-gov,"(0.999, 9.0]", Never-married, Adm-clerical,0,0,12, United-States,0
"(51.0, 57.0]", Private,"(0.999, 9.0]", Never-married, Handlers-cleaners,0,0,40, United-States,0
"(46.0, 51.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Transport-moving,0,0,40, United-States,1
"(31.0, 35.0]", State-gov,"(13.0, 16.0]", Married-civ-spouse, Prof-specialty,0,0,50, Hong,0
"(46.0, 51.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Sales,0,0,40, United-States,1
"(51.0, 57.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Other-service,0,0,78, United-States,0
"(42.0, 46.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Exec-managerial,0,0,40, United-States,1
"(38.0, 42.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Exec-managerial,0,0,40, United-States,1
"(16.999, 23.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Machine-op-inspct,0,0,48, United-States,0
"(38.0, 42.0]", Self-emp-not-inc,"(10.0, 13.0]", Married-civ-spouse, Exec-managerial,0,0,50, South,0
"(27.0, 31.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Machine-op-inspct,0,1887,48, United-States,1
"(42.0, 46.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Machine-op-inspct,0,0,40, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Handlers-cleaners,0,0,40, United-States,0
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(57.0, 90.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Tech-support,0,0,40, United-States,1
"(42.0, 46.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Tech-support,0,0,40, United-States,0
"(31.0, 35.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(16.999, 23.0]", State-gov,"(9.0, 10.0]", Never-married, Handlers-cleaners,0,0,40, United-States,0
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,0,0,40, United-States,0
"(23.0, 27.0]", Private,"(0.999, 9.0]", Never-married, Craft-repair,0,0,50, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Protective-serv,0,0,40, United-States,0
"(35.0, 38.0]", State-gov,"(0.999, 9.0]", Married-civ-spouse, Other-service,0,0,40, Mexico,0
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,9386,0,60, United-States,1
"(51.0, 57.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Farming-fishing,0,0,53, United-States,1
"(16.999, 23.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Machine-op-inspct,0,0,40, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Other-service,0,0,40, United-States,0
"(23.0, 27.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Prof-specialty,0,0,40, United-States,0
"(42.0, 46.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Farming-fishing,4064,0,55, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Craft-repair,0,0,40, United-States,0
"(46.0, 51.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,1
"(35.0, 38.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,1902,48, United-States,1
"(38.0, 42.0]", State-gov,"(13.0, 16.0]", Divorced, Prof-specialty,0,0,40, United-States,0
"(38.0, 42.0]", Local-gov,"(13.0, 16.0]", Married-civ-spouse, Prof-specialty,0,0,38, United-States,1
"(51.0, 57.0]", Private,"(0.999, 9.0]", Divorced, Craft-repair,3325,0,40, United-States,0
"(23.0, 27.0]", Private,"(0.999, 9.0]", Separated, Machine-op-inspct,0,0,43, United-States,0
"(35.0, 38.0]", Private,"(0.999, 9.0]", Divorced, Exec-managerial,0,0,40, United-States,0
"(31.0, 35.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,0,0,52, United-States,0
"(35.0, 38.0]", Private,"(13.0, 16.0]", Married-civ-spouse, Prof-specialty,0,0,50, United-States,1
"(16.999, 23.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,50, United-States,0
"(31.0, 35.0]", Private,"(0.999, 9.0]", Never-married, Transport-moving,0,0,40, United-States,0
"(27.0, 31.0]", Local-gov,"(10.0, 13.0]", Never-married, Protective-serv,0,0,40, United-States,0
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, Mexico,0
"(42.0, 46.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Handlers-cleaners,0,0,45, United-States,0
"(51.0, 57.0]", Local-gov,"(13.0, 16.0]", Married-civ-spouse, Prof-specialty,0,0,40, United-States,1
"(16.999, 23.0]", State-gov,"(9.0, 10.0]", Never-married, Prof-specialty,0,0,40, United-States,0
"(38.0, 42.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Machine-op-inspct,0,0,40, United-States,1
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Other-service,0,0,40, United-States,0
"(27.0, 31.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Handlers-cleaners,0,0,40, United-States,0
"(27.0, 31.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,0,0,40, United-States,0
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,37, United-States,0
"(51.0, 57.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Sales,0,0,40, United-States,0
"(46.0, 51.0]", Self-emp-inc,"(9.0, 10.0]", Married-civ-spouse, Machine-op-inspct,0,0,70, Germany,0
"(31.0, 35.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Tech-support,0,0,40, United-States,0
"(57.0, 90.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Craft-repair,0,0,48, United-States,0
"(27.0, 31.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Handlers-cleaners,0,0,20, United-States,0
"(42.0, 46.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Transport-moving,0,0,40, United-States,0
"(46.0, 51.0]", Private,"(13.0, 16.0]", Married-civ-spouse, Prof-specialty,0,0,45, United-States,1
"(31.0, 35.0]", Federal-gov,"(9.0, 10.0]", Never-married, Adm-clerical,0,0,40, United-States,0
"(38.0, 42.0]", Private,"(0.999, 9.0]", Never-married, Machine-op-inspct,0,0,45, United-States,0
"(42.0, 46.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,2051,40, United-States,0
"(46.0, 51.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Prof-specialty,0,0,55, United-States,1
"(23.0, 27.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,2885,0,50, United-States,0
"(51.0, 57.0]", Private,"(10.0, 13.0]", Widowed, Prof-specialty,10520,0,40, United-States,1
"(31.0, 35.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Farming-fishing,0,0,40, United-States,1
"(35.0, 38.0]", Private,"(0.999, 9.0]", Divorced, Machine-op-inspct,4101,0,40, United-States,0
"(51.0, 57.0]", Self-emp-inc,"(13.0, 16.0]", Married-civ-spouse, Prof-specialty,0,0,32, United-States,1
"(42.0, 46.0]", Self-emp-inc,"(10.0, 13.0]", Married-civ-spouse, Exec-managerial,0,0,60, United-States,0
"(35.0, 38.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Prof-specialty,15024,0,70, United-States,1
"(27.0, 31.0]", Local-gov,"(10.0, 13.0]", Married-civ-spouse, Protective-serv,7688,0,40, United-States,1
"(51.0, 57.0]", Private,"(10.0, 13.0]", Divorced, Prof-specialty,0,1340,40, United-States,0
"(38.0, 42.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Machine-op-inspct,0,0,40, United-States,1
"(27.0, 31.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,0,0,40, United-States,0
"(31.0, 35.0]", Federal-gov,"(10.0, 13.0]", Never-married, Exec-managerial,0,0,40, United-States,0
"(27.0, 31.0]", Private,"(0.999, 9.0]", Never-married, Other-service,0,0,40, Mexico,0
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Machine-op-inspct,0,0,45, United-States,1
"(42.0, 46.0]", State-gov,"(0.999, 9.0]", Divorced, Exec-managerial,0,0,40, United-States,0
"(51.0, 57.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Machine-op-inspct,0,0,48, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Handlers-cleaners,0,0,20, United-States,0
"(27.0, 31.0]", Private,"(10.0, 13.0]", Never-married, Tech-support,0,0,30, Jamaica,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Sales,0,0,60, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Handlers-cleaners,0,0,40, United-States,0
"(35.0, 38.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Exec-managerial,0,0,55, United-States,0
"(46.0, 51.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Machine-op-inspct,5178,0,40, United-States,1
"(38.0, 42.0]", Private,"(0.999, 9.0]", Divorced, Transport-moving,0,0,60, United-States,0
"(16.999, 23.0]", Private,"(9.0, 10.0]", Never-married, Transport-moving,0,0,40, United-States,0
"(35.0, 38.0]", Private,"(0.999, 9.0]", Never-married, Craft-repair,0,0,30, United-States,0
"(31.0, 35.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Machine-op-inspct,0,0,40, Philippines,0
"(42.0, 46.0]", Local-gov,"(10.0, 13.0]", Never-married, Prof-specialty,0,0,40, United-States,0
"(46.0, 51.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(38.0, 42.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,60, United-States,0
"(31.0, 35.0]", Private,"(9.0, 10.0]", Never-married, Adm-clerical,0,0,40, United-States,0
"(46.0, 51.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Craft-repair,0,0,57, United-States,0
"(35.0, 38.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Sales,0,0,44, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Handlers-cleaners,0,0,20, United-States,0
"(31.0, 35.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(31.0, 35.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Exec-managerial,0,0,40, United-States,0
"(23.0, 27.0]", Self-emp-not-inc,"(0.999, 9.0]", Married-civ-spouse, Other-service,0,0,60, United-States,1
"(31.0, 35.0]", Self-emp-inc,"(9.0, 10.0]", Married-civ-spouse, Sales,0,0,50, United-States,1
"(27.0, 31.0]", State-gov,"(10.0, 13.0]", Never-married, Prof-specialty,0,0,50, United-States,0
"(38.0, 42.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(42.0, 46.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Farming-fishing,0,0,30, United-States,0
"(35.0, 38.0]", Self-emp-not-inc,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,3411,0,25, United-States,0
"(35.0, 38.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Exec-managerial,0,1887,60, Cuba,1
"(42.0, 46.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Prof-specialty,0,0,45, United-States,1
"(23.0, 27.0]", Private,"(13.0, 16.0]", Never-married, Prof-specialty,0,0,30, United-States,0
"(35.0, 38.0]", Private,"(0.999, 9.0]", Never-married, Sales,0,0,42, United-States,0
"(46.0, 51.0]", Self-emp-not-inc,"(0.999, 9.0]", Married-civ-spouse, Sales,0,1902,60, United-States,1
"(42.0, 46.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Exec-managerial,0,0,50, United-States,1
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Handlers-cleaners,0,0,30, Guatemala,0
"(46.0, 51.0]", State-gov,"(10.0, 13.0]", Married-civ-spouse, Exec-managerial,0,0,38, United-States,1
"(42.0, 46.0]", Private,"(13.0, 16.0]", Married-civ-spouse, Prof-specialty,0,0,60, United-States,1
"(31.0, 35.0]", Private,"(10.0, 13.0]", Divorced, Sales,0,0,40, United-States,0
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,0,0,40, United-States,0
"(35.0, 38.0]", Private,"(0.999, 9.0]", Never-married, Transport-moving,0,0,35, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Other-service,0,0,40, United-States,0
"(31.0, 35.0]", Private,"(9.0, 10.0]", Never-married, Machine-op-inspct,0,0,40, United-States,0
"(42.0, 46.0]", Federal-gov,"(13.0, 16.0]", Married-civ-spouse, Handlers-cleaners,5013,0,12, United-States,0
"(51.0, 57.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,99999,0,40, United-States,1
"(16.999, 23.0]", Private,"(9.0, 10.0]", Never-married, Other-service,0,0,33, El-Salvador,0
"(35.0, 38.0]", Private,"(0.999, 9.0]", Never-married, Handlers-cleaners,0,0,40, United-States,0
"(27.0, 31.0]", Private,"(9.0, 10.0]", Never-married, Craft-repair,0,0,40, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Other-service,0,0,42, El-Salvador,0
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Prof-specialty,0,0,30, United-States,0
"(42.0, 46.0]", Private,"(9.0, 10.0]", Never-married, Handlers-cleaners,0,0,40, United-States,0
"(35.0, 38.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,45, United-States,1
"(51.0, 57.0]", Local-gov,"(9.0, 10.0]", Married-civ-spouse, Handlers-cleaners,7298,0,40, United-States,1
"(23.0, 27.0]", Local-gov,"(0.999, 9.0]", Never-married, Handlers-cleaners,0,0,40, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,35, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Craft-repair,0,0,40, Mexico,0
"(27.0, 31.0]", Private,"(9.0, 10.0]", Divorced, Craft-repair,0,0,46, United-States,0
"(46.0, 51.0]", Private,"(13.0, 16.0]", Married-civ-spouse, Prof-specialty,0,0,40, United-States,0
"(35.0, 38.0]", Private,"(0.999, 9.0]", Divorced, Craft-repair,0,0,35, United-States,0
"(35.0, 38.0]", Self-emp-not-inc,"(9.0, 10.0]", Married-civ-spouse, Prof-specialty,3137,0,50, United-States,0
"(23.0, 27.0]", State-gov,"(9.0, 10.0]", Married-civ-spouse, Exec-managerial,0,0,40, United-States,1
"(51.0, 57.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,84, United-States,1
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Handlers-cleaners,0,0,25, United-States,0
"(35.0, 38.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(38.0, 42.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Tech-support,0,0,40, United-States,0
"(42.0, 46.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,1485,40, Haiti,0
"(51.0, 57.0]", Private,"(13.0, 16.0]", Divorced, Prof-specialty,0,0,30, United-States,0
"(38.0, 42.0]", Private,"(10.0, 13.0]", Divorced, Prof-specialty,0,0,80, United-States,0
"(46.0, 51.0]", Self-emp-not-inc,"(0.999, 9.0]", Married-civ-spouse, Other-service,0,0,60, South,0
"(31.0, 35.0]", Private,"(0.999, 9.0]", Never-married, Machine-op-inspct,0,0,50, United-States,0
"(27.0, 31.0]", Private,"(13.0, 16.0]", Married-civ-spouse, Sales,0,0,20, United-States,0
"(27.0, 31.0]", Federal-gov,"(10.0, 13.0]", Married-civ-spouse, Exec-managerial,5178,0,40, United-States,1
"(31.0, 35.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Machine-op-inspct,0,0,50, United-States,0
"(35.0, 38.0]", Private,"(0.999, 9.0]", Divorced, Craft-repair,0,0,40, United-States,0
"(27.0, 31.0]", Self-emp-not-inc,"(10.0, 13.0]", Never-married, Craft-repair,0,0,40, United-States,0
"(31.0, 35.0]", Self-emp-inc,"(0.999, 9.0]", Married-civ-spouse, Other-service,0,0,60, United-States,0
"(23.0, 27.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Sales,0,0,40, United-States,0
"(16.999, 23.0]", Private,"(0.999, 9.0]", Never-married, Exec-managerial,0,0,40, Yugoslavia,0
"(23.0, 27.0]", Private,"(9.0, 10.0]", Never-married, Handlers-cleaners,0,0,30, United-States,0
"(46.0, 51.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Prof-specialty,0,0,50, United-States,1
"(46.0, 51.0]", Private,"(9.0, 10.0]", Married-civ-spouse, Exec-managerial,0,0,40, United-States,1
"(16.999, 23.0]", Private,"(9.0, 10.0]", Never-married, Adm-clerical,0,0,30, United-States,0
"(27.0, 31.0]", Local-gov,"(0.999, 9.0]", Divorced, Protective-serv,0,0,47, United-States,1
"(42.0, 46.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,4064,0,40, United-States,0
"(38.0, 42.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,0,0,40, United-States,0
"(27.0, 31.0]", Private,"(10.0, 13.0]", Never-married, Adm-clerical,0,0,50, United-States,0
"(27.0, 31.0]", Self-emp-not-inc,"(0.999, 9.0]", Married-civ-spouse, Farming-fishing,0,0,85, United-States,0
"(35.0, 38.0]", Private,"(13.0, 16.0]", Married-civ-spouse, Prof-specialty,0,0,60, United-States,1
"(16.999, 23.0]", State-gov,"(10.0, 13.0]", Never-married, Prof-specialty,0,0,30, United-States,0
"(23.0, 27.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Transport-moving,0,1902,45, United-States,0
"(57.0, 90.0]", Local-gov,"(9.0, 10.0]", Married-civ-spouse, Exec-managerial,0,0,60, United-States,1
"(57.0, 90.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Craft-repair,0,0,40, United-States,0
"(31.0, 35.0]", Private,"(0.999, 9.0]", Divorced, Transport-moving,0,0,60, United-States,0
"(38.0, 42.0]", Private,"(10.0, 13.0]", Married-civ-spouse, Adm-clerical,0,0,50, United-States,1
"(16.999, 23.0]", Private,"(0.999, 9.0]", Married-civ-spouse, Handlers-cleaners,2961,0,35, United-States,0
"(46.0, 51.0]", Private,"(13.0, 16.0]", Married-civ-spouse, Exec-managerial,0,0,40, United-States,0
